League ID,League Name,League Abbreviation,League Location,Association Name,Association Location
513,"Great Lakes Girls Hockey League","GLGHL","New York","Buffalo Bisons","Buffalo, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Buffalo Regals","Cheektowaga, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Cazenovia Chiefs","Buffalo, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Hamburg Hawks","Hamburg, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Niagara Jr Purple Eagles","Lewiston, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Rochester Edge","Rochester, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Rochester Jr Americans","Rochester, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Skaneateles Lakers","Skaneateles, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Southtowns Stars","West Seneca, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","Wheatfield Blades","North Tonawanda, NY"
513,"Great Lakes Girls Hockey League","GLGHL","New York","[2025-26]","https://myhockeyrankings.com/league-info?l=513&y=2025"
513,"Great Lakes Girls Hockey League","GLGHL","New York","[2024-25]","https://myhockeyrankings.com/league-info?l=513&y=2024"
513,"Great Lakes Girls Hockey League","GLGHL","New York","[2023-24]","https://myhockeyrankings.com/league-info?l=513&y=2023"
513,"Great Lakes Girls Hockey League","GLGHL","New York","[2022-23]","https://myhockeyrankings.com/league-info?l=513&y=2022"
513,"Great Lakes Girls Hockey League","GLGHL","New York","[2021-22]","https://myhockeyrankings.com/league-info?l=513&y=2021"
513,"Great Lakes Girls Hockey League","GLGHL","New York","[2020-21]","https://myhockeyrankings.com/league-info?l=513&y=2020"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Beauharnois Patriots","Beauharnois, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","CHA Grizzlies","Pierrefonds, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Chateauguay Cougars","Chateauguay, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Cote St Luc Canucks","Cote St Luc, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Dollard des Ormeaux Vipers","Dollard des Ormeaux, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","EHL Northstars","St Laurent, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","HRS Elites","St Lazare, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Huntingdon Huskies","Huntingdon, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Ile Bizard Eagles","Ile Bizard, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Ile Perrot Riverains","Ste Anne de Bellevue, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Kahnawake Mohawks","Kahnawake, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Lakeshore Panthers","Kirkland, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Lasalle Cyclones","Montreal, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Mercier Braves","Mercier, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Mont Royal/Outremont Devils","Montreal, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Montreal West/Hampstead Knights","Cote St Luc, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Pierrefonds Barracudas","Pierrefonds, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Soulanges Sasquatchs","St Polycarpe, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","St Laurent Phenix","St Laurent, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Ste Martine Blizzard","Ste Martine, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Sud-Ouest Attack","Montreal, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Suroit Express","Chateauguay, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Valleyfield Braves","Salaberry-de-Valleyfield, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Vaudr-Ile Mustangs","Vaudreuil, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Verdun Leafs","Verdun, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","West Island Royals","Pointe Claire, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","Westmount Wings","Westmount, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","WLLV Chacals","Westmount, QC"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","[2025-26]","https://myhockeyrankings.com/league-info?l=520&y=2025"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","[2024-25]","https://myhockeyrankings.com/league-info?l=520&y=2024"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","[2023-24]","https://myhockeyrankings.com/league-info?l=520&y=2023"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","[2022-23]","https://myhockeyrankings.com/league-info?l=520&y=2022"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","[2021-22]","https://myhockeyrankings.com/league-info?l=520&y=2021"
520,"Ligue Hockey Grand-Montreal","LHGM","Quebec","[2020-21]","https://myhockeyrankings.com/league-info?l=520&y=2020"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","Amos Forestiers","Amos, QC"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","Cree Nation Bears","Waswanipi, QC"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","La Sarre","La Sarre, QC"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","Rouyn-Noranda","Rouyn Noranda, QC"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","Temiscaming Royals","Temiscaming, QC"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","Val-d'Or Foreurs","Val d'Or, QC"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","[2025-26]","https://myhockeyrankings.com/league-info?l=521&y=2025"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","[2024-25]","https://myhockeyrankings.com/league-info?l=521&y=2024"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","[2023-24]","https://myhockeyrankings.com/league-info?l=521&y=2023"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","[2022-23]","https://myhockeyrankings.com/league-info?l=521&y=2022"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","[2021-22]","https://myhockeyrankings.com/league-info?l=521&y=2021"
521,"Hockey Abitibi-Temiscamingue","Abitibi","NW Quebec","[2020-21]","https://myhockeyrankings.com/league-info?l=521&y=2020"
529,"Alberta Female Hockey League","AFHL","Alberta","Calgary Fire","Calgary, AB"
529,"Alberta Female Hockey League","AFHL","Alberta","Edmonton Girls","Edmonton, AB"
529,"Alberta Female Hockey League","AFHL","Alberta","Edmonton Ice","Edmonton, AB"
529,"Alberta Female Hockey League","AFHL","Alberta","[2025-26]","https://myhockeyrankings.com/league-info?l=529&y=2025"
529,"Alberta Female Hockey League","AFHL","Alberta","[2024-25]","https://myhockeyrankings.com/league-info?l=529&y=2024"
529,"Alberta Female Hockey League","AFHL","Alberta","[2023-24]","https://myhockeyrankings.com/league-info?l=529&y=2023"
529,"Alberta Female Hockey League","AFHL","Alberta","[2022-23]","https://myhockeyrankings.com/league-info?l=529&y=2022"
529,"Alberta Female Hockey League","AFHL","Alberta","[2021-22]","https://myhockeyrankings.com/league-info?l=529&y=2021"
529,"Alberta Female Hockey League","AFHL","Alberta","[2020-21]","https://myhockeyrankings.com/league-info?l=529&y=2020"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Arapahoe Warriors","Centennial, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Arvada","Arvada, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Boulder HC","Superior, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Colorado 14ers","Littleton, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Colorado Rampage","Monument, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Colorado Springs Tigers","Colorado Springs, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Colorado Thunderbirds","Denver, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Denver U Jr Pioneers","Denver, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Durango Ice Devils","Durango, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Foothills Flyers","Lakewood, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Fraser Valley Eagles","Fraser, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Glenwood Springs Grizzlies","Glenwood Springs, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Grand Junction River Hawks","Grand Junction, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Greeley Bears","Greeley, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Hyland Hills Jaguars","Westminster, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Krivo School of Hockey Elite","Littleton, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Littleton Hawks","Littleton, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Monument Rebels","Monument, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Mountain Select","Aspen, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","NoCo Jr Eagles","Fort Collins, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Oak Creek Kodiaks","Oak Creek, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Okanagan Hockey Colorado","Centennial, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Pikes Peak Catamounts","Colorado Springs, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Pueblo Bulls","Pueblo, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Rocky Mountain Lady RoughRiders","Superior, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Rocky Mountain RoughRiders","Superior, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Steamboat Stampede","Steamboat Springs, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Summit Lightning","Breckenridge, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Team Colorado","Littleton, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Telluride Lizard Heads","Telluride, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Vail Mountaineers","Vail, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","West Elk Wolverines","Crested Butte, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","Woodland Park Panthers","Woodland Park, CO"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","[2025-26]","https://myhockeyrankings.com/league-info?l=537&y=2025"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","[2024-25]","https://myhockeyrankings.com/league-info?l=537&y=2024"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","[2023-24]","https://myhockeyrankings.com/league-info?l=537&y=2023"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","[2022-23]","https://myhockeyrankings.com/league-info?l=537&y=2022"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","[2021-22]","https://myhockeyrankings.com/league-info?l=537&y=2021"
537,"Colorado Amateur Hockey Association","CAHA-CO","Colorado","[2020-21]","https://myhockeyrankings.com/league-info?l=537&y=2020"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Adirondack 46ers","Malone, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Adirondack Thunder","Glens Falls, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Berkshire Bruins","Pittsfield, MA"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Berkshire Rattlers","Sheffield, MA"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Bethlehem Eagles","Delmar, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Canton Bears","Canton, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Chazy Flyers","Chazy, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Clifton Park Eagles","Clifton Park, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Louisville Lightning","Chase Mills, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Massena Jr Raiders","Massena, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Norfolk-Norwood Icemen","Norfolk, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","North Country Cougars","Rouses Point, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","North Franklin Shamrocks","Fort Covington, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Northern Berkshire Black Bears","North Adams, MA"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Ogdensburg Maple Leafs","Ogdensburg, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Plattsburgh Roadrunners","Plattsburgh, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Potsdam Sandstoners","Potsdam, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Sara-Placid Lakers","Saranac Lake, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Saratoga Blue Knights","Saratoga Springs, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Schenectady Chargers","Scotia, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Thousand Island Pirates","Alexandria Bay, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Tri-Town Timberwolves","Brasher Falls, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Troy Albany Titans","Loudonville, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Tupper Lake Lumberjacks","Tupper Lake, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","Watertown Wolves","Watertown, NY"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","[2025-26]","https://myhockeyrankings.com/league-info?l=538&y=2025"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","[2024-25]","https://myhockeyrankings.com/league-info?l=538&y=2024"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","[2023-24]","https://myhockeyrankings.com/league-info?l=538&y=2023"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","[2022-23]","https://myhockeyrankings.com/league-info?l=538&y=2022"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","[2021-22]","https://myhockeyrankings.com/league-info?l=538&y=2021"
538,"Northern New York State Hockey League","NNYSHL","Upstate New York","[2020-21]","https://myhockeyrankings.com/league-info?l=538&y=2020"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Atlantic City Sharks","Atlantic City, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Capitals Academy","Arlington, VA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Carolina Thunder","Hillsborough, NC"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Central Penn Panthers","Lancaster, PA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Cranford Hockey Club","Roselle, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Delaware Jr Blue Hens","Newark, DE"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Delco Phantoms","Aston, PA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Easton Ice Hawks","Easton, MD"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Flyers Youth","Voorhees, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Greater New York Stars","Brooklyn, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Hershey Jr Bears","Hershey, PA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Howard Huskies","Columbia, MD"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Jersey Wolves","Montclair, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Long Beach Lightning","Long Beach, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Long Island Arrows","Freeport, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Long Island Edge","Port Washington, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Long Island Enforcers","Freeport, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Long Island Royals","Dix Hills, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Long Island Sharks","New Hyde Park, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Loudoun Knights","Leesburg, VA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Lynchburg Coyotes","Lynchburg, VA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Mid-Hudson Polar Bears","Newburgh, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Montclair Blues","Little Falls, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Nassau County Lions","Hicksville, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","New Jersey Jr Titans","Middletown, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","New York City Cyclones","New York, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","North Park","Englewood, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Northwestern CT Icehawks","New Milford, CT"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Nutley-Clifton HC","Montclair, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Peconic Wildcats","Calverton, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Pelham Pelicans","Mount Vernon, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Philadelphia Genesis Hockey Club","Hatfield, PA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Princeton Jr Tigers","Princeton, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Reston Raiders","Reston, VA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Ridgefield Lions","Danbury, CT"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Snider Hockey","Philadelphia, PA"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","South Westchester Blackhawks","Mount Vernon, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Union Thunder","Union, NJ"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","West Point Jr Black Knights","West Point, NY"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Wonderland Wizards","Bridgeport, CT"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","Yale Bulldogs","New Haven, CT"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","[2025-26]","https://myhockeyrankings.com/league-info?l=539&y=2025"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","[2024-25]","https://myhockeyrankings.com/league-info?l=539&y=2024"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","[2023-24]","https://myhockeyrankings.com/league-info?l=539&y=2023"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","[2022-23]","https://myhockeyrankings.com/league-info?l=539&y=2022"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","[2021-22]","https://myhockeyrankings.com/league-info?l=539&y=2021"
539,"Eastern Junior Elite Prospects League","EJEPL","Eastern US","[2020-21]","https://myhockeyrankings.com/league-info?l=539&y=2020"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Acton-Boxboro Colonials","Boxborough, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Allston Brighton Warriors","Brighton, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Andover Golden Warriors","Andover, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Arlington Spy Ponders","Arlington, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Belmont Marauders","Belmont, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Boston Belles","Walpole, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Brookline Warriors","Brookline, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Canton Bulldogs","Canton, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Cape Ann","Gloucester, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Charlestown Townies","Charlestown, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Chelmsford Lions","North Billerica, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Danvers Falcons","Middleton, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Dedham 67's","Needham, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Dorchester Chiefs","Dorchester, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Framingham Jr Flyers","Framingham, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Franklin Flyers","Franklin, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Hyde Park Eagles","Hyde Park, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","KP Walpole","Norfolk, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Masco Chieftains","Haverhill, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Melrose Red Raiders","Lawrence, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Milton Wildcats","Milton, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Nashoba Grizzlies","Boxborough, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Natick Comets","Natick, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Needham Rockets","Wellesley, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","North Shore Shamrocks","Wilmington, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Norwood Nuggets","Norwood, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Parkway Hawks","West Roxbury, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Quincy 67's","Quincy, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Reading Rockets","Reading, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Tewksbury Redmen","Tewksbury, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Waltham Hawks","Waltham, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Wellesley Raiders","Wellesley, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Westwood Wolverines","Hyde Park, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Winchester Sachems","Burlington, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Winthrop Vikings","Winthrop, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","Woburn Tanners","Woburn, MA"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","[2025-26]","https://myhockeyrankings.com/league-info?l=540&y=2025"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","[2024-25]","https://myhockeyrankings.com/league-info?l=540&y=2024"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","[2023-24]","https://myhockeyrankings.com/league-info?l=540&y=2023"
540,"Middlesex Yankee Conference Girls Hockey League","MYCGL","Massachusetts","[2022-23]","https://myhockeyrankings.com/league-info?l=540&y=2022"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Ausable Valley Coyotes","Lucan, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Dorchester Dragons","Dorchester, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Dresden Jr Kings","Dresden, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","East Lambton Eagles","Watford, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Elgin Thames 73s","Aylmer, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Ilderton Jets","Ilderton, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Lambeth Lancers","Lambeth, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Lambton Shores Predators","Forest, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","London Jr Mustangs","London, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Lucan Irish","Lucan, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Mooretown Jr Flags","Mooretown, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Mt Brydges Cougars","Mount Brydges, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","North Middlesex Jr Stars","Parkhill, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Petrolia Oilers","Petrolia, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Port Stanley Jr Sailors","Port Stanley, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","South Huron Sabres","Exeter, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","South Kent Lightning","Blenheim, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Southwest Bullets","Glencoe, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","St Marys Rock","St Marys, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Strathroy Jr Rockets","Strathroy, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Thamesford Attack","Thamesford, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","Wallaceburg Lakers","Wallaceburg, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","West Lorne Comets","West Lorne, ON"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","[2025-26]","https://myhockeyrankings.com/league-info?l=542&y=2025"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","[2024-25]","https://myhockeyrankings.com/league-info?l=542&y=2024"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","[2023-24]","https://myhockeyrankings.com/league-info?l=542&y=2023"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","[2022-23]","https://myhockeyrankings.com/league-info?l=542&y=2022"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","[2021-22]","https://myhockeyrankings.com/league-info?l=542&y=2021"
542,"Shamrock Hockey League","SHL-CA","Southwest Ontario","[2020-21]","https://myhockeyrankings.com/league-info?l=542&y=2020"
